 Timestamp,Flow ID, Source IP, Source Port, Destination IP, Destination Port, Protocol, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
11/07/2017 02:57:51,157.55.235.173-10.42.0.42-40024-46360-17,10.42.0.42,46360,157.55.235.173,40024,17,413466,2,2,88,467,49,39,44,7.071067812,446,21,233.5,300.520382,1342.311097,9.674314212,137822,69434.80448,217998,97513,315953,315953,0,315953,315953,315511,315511,0,315511,315511,0,0,0,0,64,64,4.837157106,4.837157106,21,446,118.8,183.1889735,33558.2,0,0,0,0,0,0,0,0,1,148.5,44,233.5,64,0,0,0,0,0,0,2,88,2,467,-1,-1,1,32,0,0,0,0,0,0,0,0,1
11/07/2017 02:57:51,10.42.0.1-10.42.0.42-53-1896-17,10.42.0.42,1896,10.42.0.1,53,17,68859,1,1,51,153,51,51,51,0,153,153,153,0,2962.575698,29.04485979,68859,0,68859,68859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,14.52242989,14.52242989,51,153,85,58.88972746,3468,0,0,0,0,0,0,0,0,1,127.5,51,153,32,0,0,0,0,0,0,1,51,1,153,-1,-1,0,32,0,0,0,0,0,0,0,0,1
11/07/2017 02:57:51,10.42.0.1-10.42.0.42-53-29641-17,10.42.0.42,29641,10.42.0.1,53,17,101725,1,1,32,151,32,32,32,0,151,151,151,0,1798.967805,19.66085033,101725,0,101725,101725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,9.830425166,9.830425166,32,151,71.66666667,68.70468203,4720.333333,0,0,0,0,0,0,0,0,1,107.5,32,151,32,0,0,0,0,0,0,1,32,1,151,-1,-1,0,32,0,0,0,0,0,0,0,0,1
11/07/2017 02:57:51,10.42.0.42-46.130.140.118-46360-14952-17,10.42.0.42,46360,46.130.140.118,14952,17,2558646,5,5,90,130,18,18,18,0,26,26,26,0,85.98297693,3.908317133,284294,222727.1886,486068,5788,2072578,518144.5,62123.06551,588318,451691,2086289,521572.25,49162.44572,574049,467487,0,0,0,0,160,148,1.954158567,1.954158567,18,26,21.63636364,4.177863743,17.45454545,0,0,0,0,0,0,0,0,1,23.8,18,26,160,0,0,0,0,0,0,5,90,5,130,-1,-1,4,32,0,0,0,0,0,0,0,0,1
11/07/2017 02:57:51,160.120.10.252-10.42.0.42-20463-46360-17,10.42.0.42,46360,160.120.10.252,20463,17,337473,1,1,18,26,18,18,18,0,26,26,26,0,130.3808008,5.926400038,337473,0,337473,337473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,2.963200019,2.963200019,18,26,20.66666667,4.618802154,21.33333333,0,0,0,0,0,0,0,0,1,31,18,26,32,0,0,0,0,0,0,1,18,1,26,-1,-1,0,32,0,0,0,0,0,0,0,0,1
11/07/2017 02:57:51,10.42.0.1-10.42.0.42-5351-60964-17,10.42.0.42,60964,10.42.0.1,5351,17,1922927,4,0,48,0,12,12,12,0,0,0,0,0,24.96194603,2.080162169,640975.6667,376120.051,1049746,309522,1922927,640975.6667,376120.051,1049746,309522,0,0,0,0,0,0,0,0,0,128,0,2.080162169,0,12,12,12,0,0,0,0,0,0,0,0,0,0,0,15,12,0,128,0,0,0,0,0,0,4,48,0,0,-1,-1,3,32,0,0,0,0,0,0,0,0,1
11/07/2017 02:57:51,10.42.0.42-111.221.77.170-46360-40010-17,10.42.0.42,46360,111.221.77.170,40010,17,231445,1,1,22,98,22,22,22,0,98,98,98,0,518.4817127,8.641361879,231445,0,231445,231445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,4.320680939,4.320680939,22,98,47.33333333,43.87862046,1925.333333,0,0,0,0,0,0,0,0,1,71,22,98,32,0,0,0,0,0,0,1,22,1,98,-1,-1,0,32,0,0,0,0,0,0,0,0,1
11/07/2017 02:57:51,10.42.0.42-13.107.3.128-40932-443-6,10.42.0.42,40932,13.107.3.128,443,6,71307043,14,15,3777,5889,1428,0,269.7857143,447.8641928,1448,0,392.6,576.6504016,135.5546324,0.406691945,2546680.107,1.25E+07,6.63E+07,3,5037809,387523.7692,1185585.489,4326414,8,7.13E+07,5090819.214,1.77E+07,6.63E+07,3,0,0,0,0,456,476,0.196334042,0.210357903,0,1448,322.2,507.8537259,257915.4069,0,0,0,1,0,0,0,0,1,333.3103448,269.7857143,392.6,456,0,0,0,0,0,0,14,3777,15,5889,65535,0,6,32,5037809,0,5037809,5037809,6.63E+07,0,6.63E+07,6.63E+07,1
11/07/2017 02:57:51,10.42.0.1-10.42.0.42-60964-5351-17,10.42.0.1,60964,10.42.0.42,5351,17,1922987,4,0,48,0,12,12,12,0,0,0,0,0,24.96116718,2.080097265,640995.6667,376159.4848,1049815,309519,1922987,640995.6667,376159.4848,1049815,309519,0,0,0,0,0,0,0,0,0,128,0,2.080097265,0,12,12,12,0,0,0,0,0,0,0,0,0,0,0,15,12,0,128,0,0,0,0,0,0,4,48,0,0,-1,-1,3,32,0,0,0,0,0,0,0,0,1
11/07/2017 02:57:51,157.55.130.155-10.42.0.42-40008-46360-17,10.42.0.42,46360,157.55.130.155,40008,17,48046,2,2,88,462,49,39,44,7.071067812,441,21,231,296.9848481,11447.36294,83.25354868,16015.33333,25632.72908,45604,573,573,573,0,573,573,1869,1869,0,1869,1869,0,0,0,0,64,64,41.62677434,41.62677434,21,441,119.8,179.9199822,32371.2,0,0,0,0,0,0,0,0,1,149.75,44,231,64,0,0,0,0,0,0,2,88,2,462,-1,-1,1,32,0,0,0,0,0,0,0,0,1
11/07/2017 02:57:51,157.56.52.45-10.42.0.42-40024-46360-17,10.42.0.42,46360,157.56.52.45,40024,17,401348,3,3,132,910,49,39,44,5,446,21,303.3333333,244.51244,2596.250635,14.94961978,80269.6,93724.32164,229951,13,317007,158503.5,222391.4466,315758,1249,314305,157152.5,222228.8121,314292,13,0,0,0,0,96,96,7.474809891,7.474809891,21,446,155.8571429,197.4102569,38970.80952,0,0,0,0,0,0,0,0,1,181.8333333,44,303.3333333,96,0,0,0,0,0,0,3,132,3,910,-1,-1,2,32,0,0,0,0,0,0,0,0,1
11/07/2017 02:57:51,10.42.0.1-10.42.0.42-53-53276-17,10.42.0.42,53276,10.42.0.1,53,17,31192,1,1,51,215,51,51,51,0,215,215,215,0,8527.827648,64.11900487,31192,0,31192,31192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,32.05950244,32.05950244,51,215,105.6666667,94.68544415,8965.333333,0,0,0,0,0,0,0,0,1,158.5,51,215,32,0,0,0,0,0,0,1,51,1,215,-1,-1,0,32,0,0,0,0,0,0,0,0,1
11/07/2017 02:57:51,157.55.130.145-10.42.0.42-40001-46360-17,10.42.0.42,46360,157.55.130.145,40001,17,46852,1,1,22,98,22,22,22,0,98,98,98,0,2561.256723,42.68761205,46852,0,46852,46852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,21.34380603,21.34380603,22,98,47.33333333,43.87862046,1925.333333,0,0,0,0,0,0,0,0,1,71,22,98,32,0,0,0,0,0,0,1,22,1,98,-1,-1,0,32,0,0,0,0,0,0,0,0,1
11/07/2017 02:57:51,10.42.0.1-10.42.0.42-53-11034-17,10.42.0.42,11034,10.42.0.1,53,17,31271,1,1,32,110,32,32,32,0,110,110,110,0,4540.948483,63.95702088,31271,0,31271,31271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,32,31.97851044,31.97851044,32,110,58,45.033321,2028,0,0,0,0,0,0,0,0,1,87,32,110,40,0,0,0,0,0,0,1,32,1,110,-1,-1,0,40,0,0,0,0,0,0,0,0,1
11/07/2017 02:57:51,10.42.0.42-27.145.43.84-46360-14856-17,10.42.0.42,46360,27.145.43.84,14856,17,1972819,6,6,101,161,18,11,16.83333333,2.857738033,31,26,26.83333333,2.041241452,132.8048848,6.082666479,179347.1818,141352.6955,304935,2391,1667884,333576.8,77215.30424,471687,297434,1678191,335638.2,78721.13714,475714,292399,0,0,0,0,192,192,3.041333239,3.041333239,11,31,21.53846154,5.591889731,31.26923077,0,0,0,0,0,0,0,0,1,23.33333333,16.83333333,26.83333333,192,0,0,0,0,0,0,6,101,6,161,-1,-1,5,32,0,0,0,0,0,0,0,0,1
11/07/2017 02:57:52,157.55.56.174-10.42.0.42-40022-46360-17,10.42.0.42,46360,157.55.56.174,40022,17,35474,1,1,44,20,44,44,44,0,20,20,20,0,1804.138242,56.37932007,35474,0,35474,35474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,28.18966003,28.18966003,20,44,36,13.85640646,192,0,0,0,0,0,0,0,0,1,54,44,20,32,0,0,0,0,0,0,1,44,1,20,-1,-1,0,32,0,0,0,0,0,0,0,0,1
11/07/2017 02:57:52,10.42.0.42-65.55.223.36-46360-40035-17,10.42.0.42,46360,65.55.223.36,40035,17,88278,2,2,93,41,49,44,46.5,3.535533906,21,20,20.5,0.707106781,1517.931988,45.31140261,29426,21882.75632,42094,4158,42094,42094,0,42094,42094,42026,42026,0,42026,42026,0,0,0,0,64,64,22.65570131,22.65570131,20,49,36.6,14.84250653,220.3,0,0,0,0,0,0,0,0,1,45.75,46.5,20.5,64,0,0,0,0,0,0,2,93,2,41,-1,-1,1,32,0,0,0,0,0,0,0,0,1
11/07/2017 02:57:53,10.42.0.42-40.69.219.199-43129-443-6,40.69.219.199,443,10.42.0.42,43129,6,521,2,0,0,0,0,0,0,0,0,0,0,0,0,3838.771593,521,0,521,521,521,521,0,521,521,0,0,0,0,0,0,0,0,0,64,0,3838.771593,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,510,-1,0,32,0,0,0,0,0,0,0,0,1
11/07/2017 02:57:53,10.42.0.1-10.42.0.42-53-65515-17,10.42.0.42,65515,10.42.0.1,53,17,31533,1,1,36,157,36,36,36,0,157,157,157,0,6120.572099,63.42561761,31533,0,31533,31533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,31.7128088,31.7128088,36,157,76.33333333,69.85938257,4880.333333,0,0,0,0,0,0,0,0,1,114.5,36,157,32,0,0,0,0,0,0,1,36,1,157,-1,-1,0,32,0,0,0,0,0,0,0,0,1
11/07/2017 02:57:54,172.217.3.106-10.42.0.42-443-35281-6,10.42.0.42,35281,172.217.3.106,443,6,183662,7,5,303,3873,218,0,43.28571429,83.30008861,1418,0,774.6,724.0150551,22737.41983,65.33741329,16696.54545,18055.86018,49627,8,183662,30610.33333,22600.73298,54841,672,107421,26855.25,43872.94507,91776,8,0,0,0,0,232,168,38.11349109,27.2239222,0,1418,321.2307692,563.4792445,317508.859,0,0,0,1,0,0,0,0,0,348,43.28571429,774.6,232,0,0,0,0,0,0,7,303,5,3873,65535,340,2,32,0,0,0,0,0,0,0,0,1
11/07/2017 02:57:54,172.217.3.106-10.42.0.42-443-35281-6,172.217.3.106,443,10.42.0.42,35281,6,28797,3,2,376,0,315,0,125.3333333,167.06386,0,0,0,0,13056.91565,173.6291975,7199.25,12755.84769,26273,8,28797,14398.5,20351.24027,28789,8,254,254,0,254,254,1,0,0,0,96,40,104.1775185,69.45167899,0,315,115.1666667,156.582779,24518.16667,0,1,0,0,1,0,0,0,0,138.2,125.3333333,0,96,0,0,0,0,0,0,3,376,2,0,340,0,1,32,0,0,0,0,0,0,0,0,1
11/07/2017 02:57:54,172.217.3.106-10.42.0.42-443-35280-6,10.42.0.42,35280,172.217.3.106,443,6,93465907,15,9,460,4279,218,0,30.66666667,57.95770215,1418,0,475.4444444,629.1101078,50.70297986,0.256778121,4063735.087,1.94E+07,9.32E+07,3,9.35E+07,6676136.214,2.49E+07,9.32E+07,3,208509,26063.625,33235.46346,74645,15,0,0,0,0,488,296,0.160486326,0.096291795,0,1418,189.56,426.3934099,181811.34,0,0,0,1,0,0,0,0,0,197.4583333,30.66666667,475.4444444,488,0,0,0,0,0,0,15,460,9,4279,65535,340,6,32,0,0,0,0,0,0,0,0,1
11/07/2017 02:57:54,10.42.0.1-10.42.0.42-53-64129-17,10.42.0.42,64129,10.42.0.1,53,17,1347,1,1,52,294,52,52,52,0,294,294,294,0,256867.1121,1484.780995,1347,0,1347,1347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,742.3904974,742.3904974,52,294,132.6666667,139.7187651,19521.33333,0,0,0,0,0,0,0,0,1,199,52,294,32,0,0,0,0,0,0,1,52,1,294,-1,-1,0,32,0,0,0,0,0,0,0,0,1
11/07/2017 02:57:57,172.217.3.106-10.42.0.42-443-34377-6,10.42.0.42,34377,172.217.3.106,443,6,290045,11,9,3033,4301,1368,0,275.7272727,447.0642215,1418,0,477.8888889,608.8732307,25285.73152,68.95481736,15265.52632,17423.81111,54152,8,290045,29004.5,28391.78137,83463,42,224171,28021.375,26865.29708,59572,8,0,0,0,0,360,296,37.92514955,31.02966781,0,1418,349.2380952,514.5311365,264742.2905,0,0,0,1,0,0,0,0,0,366.7,275.7272727,477.8888889,360,0,0,0,0,0,0,11,3033,9,4301,65535,391,5,32,0,0,0,0,0,0,0,0,1
11/07/2017 02:57:58,10.42.0.42-23.101.112.170-34946-443-6,23.101.112.170,443,10.42.0.42,34946,6,24,2,0,0,0,0,0,0,0,0,0,0,0,0,83333.33333,24,0,24,24,24,24,0,24,24,0,0,0,0,0,0,0,0,0,64,0,83333.33333,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,509,-1,0,32,0,0,0,0,0,0,0,0,1
11/07/2017 02:57:58,10.42.0.42-40.117.145.132-40438-443-6,10.42.0.42,40438,40.117.145.132,443,6,9705710,17,14,8624,4964,1428,0,507.2941176,549.188124,1448,0,354.5714286,513.5537893,1400.000618,3.193996112,323523.6667,1437447.236,7892074,4,9628361,601772.5625,1959228.818,7892074,48,9659528,743040.6154,2175138.076,7944392,4,0,0,0,0,552,456,1.751546255,1.442449857,0,1448,424.625,527.3029826,278048.4355,0,0,0,1,0,0,0,0,0,438.3225806,507.2941176,354.5714286,552,0,0,0,0,0,0,17,8624,14,4964,65535,513,11,32,1687034,0,1687034,1687034,7892074,0,7892074,7892074,1
11/07/2017 02:57:58,172.217.3.106-10.42.0.42-443-36071-6,10.42.0.42,36071,172.217.3.106,443,6,1413095,34,36,33055,1792,1368,0,972.2058824,577.7612372,561,0,49.77777778,145.3828662,24660.0547,49.53665536,20479.63768,69664.28889,518605,2,1413095,42821.06061,102240.3802,518605,5,1369462,39127.48571,104955.0807,566377,6,0,0,0,0,1096,1160,24.06066117,25.47599418,0,1368,490.8028169,619.6530508,383969.9034,0,0,0,1,0,0,0,0,1,497.8142857,972.2058824,49.77777778,1096,0,0,0,0,0,0,34,33055,36,1792,65535,896,28,32,0,0,0,0,0,0,0,0,1
11/07/2017 02:57:58,10.42.0.42-13.107.3.128-40935-443-6,10.42.0.42,40935,13.107.3.128,443,6,64567577,12,22,1467,21377,1045,0,122.25,301.7741856,1448,0,971.6818182,633.8896844,353.7998646,0.526580082,1956593.242,1.12E+07,6.42E+07,3,347805,31618.63636,24609.12025,69061,482,6.45E+07,3072934.524,1.40E+07,6.43E+07,3,0,0,0,0,392,700,0.185851794,0.340728288,0,1448,652.6857143,674.7747673,455320.9866,0,0,0,1,0,0,0,0,1,671.8823529,122.25,971.6818182,392,0,0,0,0,0,0,12,1467,22,21377,65535,0,3,32,347805,0,347805,347805,6.42E+07,0,6.42E+07,6.42E+07,1
11/07/2017 02:57:58,10.42.0.1-10.42.0.42-53-36697-17,10.42.0.42,36697,10.42.0.1,53,17,97,1,1,36,214,36,36,36,0,214,214,214,0,2577319.588,20618.5567,97,0,97,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,10309.27835,10309.27835,36,214,95.33333333,102.7683479,10561.33333,0,0,0,0,0,0,0,0,1,143,36,214,32,0,0,0,0,0,0,1,36,1,214,-1,-1,0,32,0,0,0,0,0,0,0,0,1
11/07/2017 02:57:58,10.42.0.1-10.42.0.42-53-26587-17,10.42.0.42,26587,10.42.0.1,53,17,31281,1,1,48,199,48,48,48,0,199,199,199,0,7896.167002,63.93657492,31281,0,31281,31281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,31.96828746,31.96828746,48,199,98.33333333,87.17989065,7600.333333,0,0,0,0,0,0,0,0,1,147.5,48,199,32,0,0,0,0,0,0,1,48,1,199,-1,-1,0,32,0,0,0,0,0,0,0,0,1
11/07/2017 02:57:58,10.42.0.1-10.42.0.42-53-34595-17,10.42.0.42,34595,10.42.0.1,53,17,91666,1,1,48,246,48,48,48,0,246,246,246,0,3207.296053,21.8183405,91666,0,91666,91666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,10.90917025,10.90917025,48,246,114,114.3153533,13068,0,0,0,0,0,0,0,0,1,171,48,246,32,0,0,0,0,0,0,1,48,1,246,-1,-1,0,32,0,0,0,0,0,0,0,0,1
11/07/2017 02:57:59,10.42.0.42-104.46.97.194-40850-443-6,104.46.97.194,443,10.42.0.42,40850,6,37037,2,0,0,0,0,0,0,0,0,0,0,0,0,54.000054,37037,0,37037,37037,37037,37037,0,37037,37037,0,0,0,0,0,0,0,0,0,64,0,54.000054,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,1025,-1,0,32,0,0,0,0,0,0,0,0,1
11/07/2017 02:58:04,172.217.11.14-10.42.0.42-443-50412-6,172.217.11.14,443,10.42.0.42,50412,6,2308,1,1,0,0,0,0,0,0,0,0,0,0,0,866.5511265,2308,0,2308,2308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,433.2755633,433.2755633,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,349,1594,0,32,0,0,0,0,0,0,0,0,1
11/07/2017 02:58:07,10.42.0.1-10.42.0.42-53-20074-17,10.42.0.42,20074,10.42.0.1,53,17,31855,1,1,48,199,48,48,48,0,199,199,199,0,7753.88479,62.78449223,31855,0,31855,31855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,31.39224612,31.39224612,48,199,98.33333333,87.17989065,7600.333333,0,0,0,0,0,0,0,0,1,147.5,48,199,32,0,0,0,0,0,0,1,48,1,199,-1,-1,0,32,0,0,0,0,0,0,0,0,1
11/07/2017 02:58:07,10.42.0.1-10.42.0.42-53-55301-17,10.42.0.42,55301,10.42.0.1,53,17,72483,1,1,48,246,48,48,48,0,246,246,246,0,4056.123505,27.5926769,72483,0,72483,72483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,13.79633845,13.79633845,48,246,114,114.3153533,13068,0,0,0,0,0,0,0,0,1,171,48,246,32,0,0,0,0,0,0,1,48,1,246,-1,-1,0,32,0,0,0,0,0,0,0,0,1
11/07/2017 02:58:07,204.9.54.119-10.42.0.42-123-57978-17,10.42.0.42,57978,204.9.54.119,123,17,38438,1,1,48,48,48,48,48,0,48,48,48,0,2497.528487,52.03184349,38438,0,38438,38438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,26.01592174,26.01592174,48,48,48,0,0,0,0,0,0,0,0,0,0,1,72,48,48,32,0,0,0,0,0,0,1,48,1,48,-1,-1,0,32,0,0,0,0,0,0,0,0,1
11/07/2017 02:58:08,10.42.0.42-40.117.145.132-40438-443-6,10.42.0.42,40438,40.117.145.132,443,6,16785,2,0,85,0,85,0,42.5,60.1040764,0,0,0,0,5064.045279,119.1540066,16785,0,16785,16785,16785,16785,0,16785,16785,0,0,0,0,0,1,0,0,0,64,0,119.1540066,0,0,85,56.66666667,49.07477288,2408.333333,0,1,0,0,1,0,0,0,0,85,42.5,0,64,0,0,0,0,0,0,2,85,0,0,1641,-1,0,32,0,0,0,0,0,0,0,0,1
11/07/2017 02:58:16,172.217.6.238-10.42.0.42-443-50395-6,10.42.0.42,50395,172.217.6.238,443,6,618395,14,14,5225,6642,1368,0,373.2142857,557.1670346,1418,0,474.4285714,558.5736938,19189.99992,45.27850322,22903.51852,32722.44274,136779,14,618395,47568.84615,53940.23466,136779,47,578042,44464.76923,56239.69698,187375,14,0,0,0,0,456,456,22.63925161,22.63925161,0,1418,409.2068966,545.6600446,297744.8842,0,0,0,1,0,0,0,0,1,423.8214286,373.2142857,474.4285714,456,0,0,0,0,0,0,14,5225,14,6642,65535,447,7,32,0,0,0,0,0,0,0,0,1
11/07/2017 02:58:18,172.217.3.106-10.42.0.42-443-42106-6,10.42.0.42,42106,172.217.3.106,443,6,315069,11,12,3001,4831,1368,0,272.8181818,451.9661089,1418,0,402.5833333,538.3149565,24858.04697,72.99988257,14321.31818,19642.09176,75995,7,315069,31506.9,34517.34169,107214,81,274316,24937.81818,29406.39472,80871,7,0,0,0,0,360,392,34.91298731,38.08689525,0,1418,326.3333333,486.2505765,236439.6232,0,0,0,1,0,0,0,0,1,340.5217391,272.8181818,402.5833333,360,0,0,0,0,0,0,11,3001,12,4831,65535,391,5,32,0,0,0,0,0,0,0,0,1
11/07/2017 02:58:21,172.217.10.237-10.42.0.42-443-55208-6,10.42.0.42,55208,172.217.10.237,443,6,455526,13,9,606,4244,242,0,46.61538462,81.4192222,1418,0,471.5555556,622.4994199,10647.03222,48.29581627,21691.71429,34991.43723,138365,6,455526,37960.5,45083.85087,138365,6,411394,51424.25,77161.78903,181850,14,0,0,0,0,424,296,28.53843688,19.75737938,0,1418,210.8695652,436.2238066,190291.2095,0,0,0,1,0,0,0,0,0,220.4545455,46.61538462,471.5555556,424,0,0,0,0,0,0,13,606,9,4244,65535,349,6,32,0,0,0,0,0,0,0,0,1
11/07/2017 02:58:21,172.217.10.237-10.42.0.42-443-56874-17,10.42.0.42,56874,172.217.10.237,443,17,519654,11,13,6546,7519,1350,25,595.0909091,650.3104573,1350,26,578.3846154,640.9680879,27066.08628,46.18457666,22593.65217,29380.45951,130746,29,519654,51965.4,54234.74343,181216,59,439636,36636.33333,51417.83143,149950,42,0,0,0,0,360,416,21.16793097,25.01664569,25,1350,616.6,636.4310646,405044.5,0,0,0,0,0,0,0,0,1,642.2916667,595.0909091,578.3846154,360,0,0,0,0,0,0,11,6546,13,7519,-1,-1,10,32,0,0,0,0,0,0,0,0,1
11/07/2017 02:58:21,10.42.0.1-10.42.0.42-53-18132-17,10.42.0.42,18132,10.42.0.1,53,17,31455,1,1,30,315,30,30,30,0,315,315,315,0,10968.04959,63.5828962,31455,0,31455,31455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,31.7914481,31.7914481,30,315,125,164.5448267,27075,0,0,0,0,0,0,0,0,1,187.5,30,315,32,0,0,0,0,0,0,1,30,1,315,-1,-1,0,32,0,0,0,0,0,0,0,0,1
11/07/2017 02:58:21,10.42.0.1-10.42.0.42-53-23199-17,10.42.0.42,23199,10.42.0.1,53,17,61583,1,1,28,95,28,28,28,0,95,95,95,0,1997.304451,32.47649514,61583,0,61583,61583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,16.23824757,16.23824757,28,95,50.33333333,38.68246804,1496.333333,0,0,0,0,0,0,0,0,1,75.5,28,95,32,0,0,0,0,0,0,1,28,1,95,-1,-1,0,32,0,0,0,0,0,0,0,0,1
11/07/2017 02:58:21,10.42.0.1-10.42.0.42-53-55263-17,10.42.0.42,55263,10.42.0.1,53,17,33670,1,1,47,175,47,47,47,0,175,175,175,0,6593.406593,59.4000594,33670,0,33670,33670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,29.7000297,29.7000297,47,175,89.66666667,73.90083446,5461.333333,0,0,0,0,0,0,0,0,1,134.5,47,175,32,0,0,0,0,0,0,1,47,1,175,-1,-1,0,32,0,0,0,0,0,0,0,0,1
11/07/2017 02:58:21,172.217.10.65-10.42.0.42-443-35901-17,10.42.0.42,35901,172.217.10.65,443,17,336402,6,7,4168,4179,1350,38,694.6666667,717.8823488,1350,30,597,704.3722974,24812.57543,38.64424112,28033.5,45632.12977,159090,7,274288,54857.6,64767.16482,159090,7,298344,49724,83908.66796,214502,23,0,0,0,0,192,224,17.83580359,20.80843752,30,1350,692.6428571,682.1793817,465368.7088,0,0,0,0,0,0,0,0,1,745.9230769,694.6666667,597,192,0,0,0,0,0,0,6,4168,7,4179,-1,-1,5,32,0,0,0,0,0,0,0,0,1
11/07/2017 02:58:21,10.42.0.1-10.42.0.42-53-12318-17,10.42.0.42,12318,10.42.0.1,53,17,32019,1,1,31,47,31,31,31,0,47,47,47,0,2436.053593,62.46291265,32019,0,32019,32019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,32,31.23145632,31.23145632,31,47,36.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,54.5,31,47,40,0,0,0,0,0,0,1,31,1,47,-1,-1,0,40,0,0,0,0,0,0,0,0,1
11/07/2017 02:58:21,10.42.0.1-10.42.0.42-53-57158-17,10.42.0.42,57158,10.42.0.1,53,17,32011,1,1,32,69,32,32,32,0,69,69,69,0,3155.165412,62.47852301,32011,0,32011,32011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,32,31.2392615,31.2392615,32,69,44.33333333,21.36195996,456.3333333,0,0,0,0,0,0,0,0,1,66.5,32,69,40,0,0,0,0,0,0,1,32,1,69,-1,-1,0,40,0,0,0,0,0,0,0,0,1
11/07/2017 02:58:21,10.42.0.1-10.42.0.42-53-56760-17,10.42.0.42,56760,10.42.0.1,53,17,33024,1,1,42,58,42,42,42,0,58,58,58,0,3028.100775,60.5620155,33024,0,33024,33024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,30.28100775,30.28100775,42,58,47.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,71,42,58,32,0,0,0,0,0,0,1,42,1,58,-1,-1,0,32,0,0,0,0,0,0,0,0,1
11/07/2017 02:58:21,10.42.0.1-10.42.0.42-53-30304-17,10.42.0.42,30304,10.42.0.1,53,17,33362,1,1,37,53,37,37,37,0,53,53,53,0,2697.679995,59.94844434,33362,0,33362,33362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,29.97422217,29.97422217,37,53,42.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,63.5,37,53,32,0,0,0,0,0,0,1,37,1,53,-1,-1,0,32,0,0,0,0,0,0,0,0,1
